listing_id,id,date,reviewer_id,reviewer_name,comments;;;
"9531,193472514,2017-09-13,148001048,Lisa,""The Little Orange House was perfect...It is in a great location, beautiful and very clean. Very comfortable beds and linens.  The kitchen had everything you needed to cook if you choose to.  Washer and dryer ready to use.  This was my family's first time doing A&B ...I couldn't have asked for a better place...It felt like home away from home.""";;;
"9531,318878045,2018-09-04,4718523,Marilyn,""This place truly charming, spacious and comfy.  Two porches, water views and just around the corner from best bakery in Seattle.  Thanks Cassie for great experience.""";;;
"9531,334314054,2018-10-08,140982001,James,""this was a lovely, clean, charming home in a great neighborhood, was perfect for our family of four for the weekend.""";;;
9531,365848366,2019-01-01,87272828,Christina,This home is more beautiful in person than the pictures showed! The fireplace in the living room was wonderful to come home to on the cold foggy Seattle evenings. Both bedrooms are large with very comfortable beds and plenty of storage space. The location was close to stores and restaurants although very quiet for sleeping at night. Hope to be able to return very soon!;;;
9531,513613045,2019-08-19,28846215,Wei Foong,Great place with plenty of character. Excellent location near to shops but still on a quiet street. House is fully stocked with everything a traveller might need and more. Cassie is friendly and responsive.;;;
"9531,526965247,2019-09-09,68854246,Tatiana,""Cassie's home is beautifully done, there are more amenities than you could ever need!  Communication was great and the area is beautiful.  Getting around including, the water taxi was, was very convenient. An all around GREAT stay.  Highly recommend!😃""";;;
9531,532969278,2019-09-20,31826145,Anna,The house is really great and full of character. It’s close to everything and still very quiet. We really enjoyed our stay.;;;
"9531,584897357,2019-12-30,73066178,Catherine,""Cassie's house is a terrific place to stay in West Seattle.  The location is great-one block off of California-and the neighborhood quiet and nice.  The house is super clean and very comfortable,  and decorated in great taste!  (She even put up Christmas decorations for us ";"-)<br/>We enjoyed our stay there (just 4 blocks from our son's apartment), and will return next time we want to visit him.<br/>Communication with Cassie was seamless!!<br/>Thank you Cassie!""";;
9531,711504907,2020-11-26,31530452,Melissa,Absolutely wonderful. We’re locals and needed a safe place to stay with our pup while a bit of work was being done on our home. Cassies place was perfect. It’s so cozy with the  gas fireplace and loved the location.;;;
"9531,746241484,2021-04-05,53182905,Charla,""Cassie and her place are just amazing. The place was a bit of a splurge for us, but we felt like we got an exceptional value. The photos really don't do the house justice";" the high ceilings and the lovely colors make for a wonderful space. Cassie went out of her way to make us comfortable and to help us out when our plans changed. The neighborhood is great as well, and we spent the weekend walking off all of the delicious take-out we ate! Such a treat!""";;
9531,748060707,2021-04-11,210757146,Jane,There is everything to love about Cassies  place. The best surprise was seeing the Olympics from the kitchen. Stunning! Absolutely everything guests could ever want inside and out. Gorgeously decorated with fun decks and porches. Clean and thoughtful touches. Thank you!;;;
"9531,753383303,2021-04-30,40991853,Laura,""A lovely stay in West Seattle. It's in a prime location within walking distance to restaurants, shops, and grocery stores. The kitchen is well-stocked with every cooking appliance you might need. We had some seasonal pest issue come up, but Cassie is a great host and quickly responded.""";;;
9531,765135470,2021-05-31,96356607,Tiffany,Beautiful house is such a great neighborhood!  A short walk to all the great restaurants and don't miss the Sunday market.   The house is as pictured!  Cassie takes great pride in making sure her guests are taken care of.;;;
"9531,429026964617139048,2021-08-14,406376015,Steven,""Wonderful place, great location. Host was very communicative.""";;;
"9531,431172778537241054,2021-08-17,233733625,Stephanie,""Awesome location in West Seattle. Easy walk to the junction - restaurants, shops, farmers market.  Very clean.  On a quiet street.  Great front and back porch with a good view.  Be aware if you visit in the summer the house doesn’t have air conditioning which is common for older homes in Seattle.   Also there is a basement apartment and the person who lives there has a dog.  Wasn’t an issue for us because we are dog owners but we did hear it barking sometimes in the morning.""";;;
"9531,441291535407857770,2021-08-31,121257704,Nancy,""Cassie has a clean,  comfortable, and attractive craftsman home. The location is ideal <br/>on a quiet street,  and yet just  a short walk to the Junction stores, restaurants, and the Sunday Farmers' Market.  We thoroughly enjoyed our stay!""";;;
"9531,446436023782434273,2021-09-07,71029675,Denisebennettsilver,""The BEST!  Convenient, adorable, ultra clean and beyond fun!  Easy walk to restaurants and fun shops!  What a treat!  Thanks Cassie!""";;;
"9531,471060851157229108,2021-10-11,4213158,Connie,""Do not even hesitate on the adorable “Orange”. Just absolutely the best for visiting West Seattle. So close to everything, I didn’t need a car for the 6 weeks I rented. And don’t get me started on how cute the place was. Beds are soooo comfortable and kitchen perfect for staying in and cooking. I worked out of the home and the desk with the view of the sound was perfect. Loved the sitting room where I sat with my coffee every day.  Fireplace in living room was my favorite. After weekends of hiking and eating at some of the best restaurants in the country, it was great to cozy up and fall asleep! <br/>Farmer’s Market is every Sunday. It is walkable and has the most beautiful flowers to decorate this adorable home!  And coffee shops all over the place! <br/>I’ve rented a lot of places in my travels, this is one of the best!""";;;
